title,runtime,imdb_score,imdb_votes,user_review_count,critic_review_count,critic_overall_score,critic_positive_score,critic_mixed_score,critic_negative_score,user_overall_score,user_positive_score,user_mixed_score,user_negative_score,year_film,year_ceremony,ceremony,category,name,film,winner
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Robert Duvall,Apocalypse Now,FALSE
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,ART DIRECTION,"Art Direction:  Dean Tavoularis, Angelo Graham;  Set Decoration:  George R. Nelson",Apocalypse Now,FALSE
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,CINEMATOGRAPHY,Vittorio Storaro,Apocalypse Now,TRUE
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,DIRECTING,Francis Coppola,Apocalypse Now,FALSE
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,FILM EDITING,"Richard Marks, Walter Murch, Gerald B. Greenberg, Lisa Fruchtman",Apocalypse Now,FALSE
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,BEST PICTURE,"Francis Coppola, Producer;  Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers",Apocalypse Now,FALSE
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,SOUND,"Walter Murch, Mark Berger, Richard Beggs, Nat Boxer",Apocalypse Now,TRUE
Apocalypse Now,147,8.5,648165,1300,297,94,14,1,0,8.8,651,35,24,1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),"John Milius, Francis Coppola",Apocalypse Now,FALSE
Alien,117,8.5,849615,1600,319,89,31,1,2,8.9,968,30,16,1979,1980,52,ART DIRECTION,"Art Direction:  Michael Seymour, Les Dilley, Roger Christian;  Set Decoration:  Ian Whittaker",Alien,FALSE
Alien,117,8.5,849615,1600,319,89,31,1,2,8.9,968,30,16,1979,1980,52,VISUAL EFFECTS,"H.R. Giger, Carlo Rambaldi, Brian Johnson, Nick Allder, Denys Ayling",Alien,TRUE
The Muppet Movie,95,7.6,35584,132,77,74,6,1,0,8.3,36,0,1,1979,1980,52,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Paul Williams and Kenny Ascher; Adaptation Score by Paul Williams,The Muppet Movie,FALSE
The Muppet Movie,95,7.6,35584,132,77,74,6,1,0,8.3,36,0,1,1979,1980,52,MUSIC (Original Song),Music and Lyric by Paul Williams and Kenny Ascher,The Muppet Movie,FALSE
Moonraker,126,6.3,98853,392,122,66,9,4,0,5.9,22,27,7,1979,1980,52,VISUAL EFFECTS,"Derek Meddings, Paul Wilson, John Evans",Moonraker,FALSE
The Amityville Horror,117,6.2,39034,324,130,28,1,3,6,6.8,10,7,1,1979,1980,52,MUSIC (Original Score),Lalo Schifrin,The Amityville Horror,FALSE
10,122,6.1,17623,82,51,68,4,1,2,5.8,3,2,1,1979,1980,52,MUSIC (Original Score),Henry Mancini,10,FALSE
10,122,6.1,17623,82,51,68,4,1,2,5.8,3,2,1,1979,1980,52,MUSIC (Original Song),Music by Henry Mancini; Lyric by Robert Wells,10,FALSE
Starting Over,105,6.4,2788,34,16,64,4,2,0,0,0,0,1,1979,1980,52,ACTRESS IN A LEADING ROLE,Jill Clayburgh,Starting Over,FALSE
Starting Over,105,6.4,2788,34,16,64,4,2,0,0,0,0,1,1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Candice Bergen,Starting Over,FALSE
The Black Stallion,118,7.4,12695,113,42,84,8,1,1,8.4,16,3,0,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Mickey Rooney,The Black Stallion,FALSE
The Black Stallion,118,7.4,12695,113,42,84,8,1,1,8.4,16,3,0,1979,1980,52,FILM EDITING,Robert Dalva,The Black Stallion,FALSE
The Black Stallion,118,7.4,12695,113,42,84,8,1,1,8.4,16,3,0,1979,1980,52,SPECIAL ACHIEVEMENT AWARD (Sound Editing),Alan Splet,The Black Stallion,TRUE
Meteor,108,5,7223,110,58,27,0,2,6,0,0,0,0,1979,1980,52,SOUND,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon",Meteor,FALSE
Tess,186,7.3,16519,94,68,82,12,3,0,8.5,11,1,0,1980,1981,53,ART DIRECTION,"Art Direction:  Pierre Guffroy, Jack Stephens",Tess,TRUE
Tess,186,7.3,16519,94,68,82,12,3,0,8.5,11,1,0,1980,1981,53,CINEMATOGRAPHY,"Geoffrey Unsworth, Ghislain Cloquet",Tess,TRUE
Tess,186,7.3,16519,94,68,82,12,3,0,8.5,11,1,0,1980,1981,53,COSTUME DESIGN,Anthony Powell,Tess,TRUE
Tess,186,7.3,16519,94,68,82,12,3,0,8.5,11,1,0,1980,1981,53,DIRECTING,Roman Polanski,Tess,FALSE
Tess,186,7.3,16519,94,68,82,12,3,0,8.5,11,1,0,1980,1981,53,MUSIC (Original Score),Philippe Sarde,Tess,FALSE
Tess,186,7.3,16519,94,68,82,12,3,0,8.5,11,1,0,1980,1981,53,BEST PICTURE,"Claude Berri, Producer;  Timothy Burrill, Co-Producer",Tess,FALSE
The Great Santini,115,7.2,6277,46,28,64,7,2,1,0,0,0,1,1980,1981,53,ACTOR IN A LEADING ROLE,Robert Duvall,The Great Santini,FALSE
The Great Santini,115,7.2,6277,46,28,64,7,2,1,0,0,0,1,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Michael O'Keefe,The Great Santini,FALSE
The Rose,125,7,8567,64,33,67,7,0,2,0,2,0,0,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Frederic Forrest,The Rose,FALSE
The Rose,125,7,8567,64,33,67,7,0,2,0,2,0,0,1979,1980,52,ACTRESS IN A LEADING ROLE,Bette Midler,The Rose,FALSE
The Rose,125,7,8567,64,33,67,7,0,2,0,2,0,0,1979,1980,52,FILM EDITING,"Robert L. Wolfe, C. Timothy O'Meara",The Rose,FALSE
The Rose,125,7,8567,64,33,67,7,0,2,0,2,0,0,1979,1980,52,SOUND,"Theodore Soderberg, Douglas Williams, Paul Wells, Jim Webb",The Rose,FALSE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,ACTOR IN A LEADING ROLE,Dustin Hoffman,Kramer vs. Kramer,TRUE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Justin Henry,Kramer vs. Kramer,FALSE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Jane Alexander,Kramer vs. Kramer,FALSE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Kramer vs. Kramer,TRUE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,CINEMATOGRAPHY,Nestor Almendros,Kramer vs. Kramer,FALSE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,DIRECTING,Robert Benton,Kramer vs. Kramer,TRUE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,FILM EDITING,Jerry Greenberg,Kramer vs. Kramer,FALSE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,BEST PICTURE,"Stanley R. Jaffe, Producer",Kramer vs. Kramer,TRUE
Kramer vs. Kramer,105,7.8,142769,258,95,77,7,1,1,8.4,84,7,2,1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),Robert Benton,Kramer vs. Kramer,TRUE
1941,118,5.8,33318,273,74,34,1,3,3,6,8,7,3,1979,1980,52,CINEMATOGRAPHY,William A. Fraker,1941,FALSE
1941,118,5.8,33318,273,74,34,1,3,3,6,8,7,3,1979,1980,52,SOUND,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",1941,FALSE
1941,118,5.8,33318,273,74,34,1,3,3,6,8,7,3,1979,1980,52,VISUAL EFFECTS,"William A. Fraker, A. D. Flowers, Gregory Jein",1941,FALSE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,ACTOR IN A LEADING ROLE,Roy Scheider,All That Jazz,FALSE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,ART DIRECTION,"Art Direction:  Philip Rosenberg, Tony Walton;  Set Decoration:  Edward Stewart, Gary Brink",All That Jazz,TRUE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,CINEMATOGRAPHY,Giuseppe Rotunno,All That Jazz,FALSE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,COSTUME DESIGN,Albert Wolsky,All That Jazz,TRUE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,DIRECTING,Bob Fosse,All That Jazz,FALSE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,FILM EDITING,Alan Heim,All That Jazz,TRUE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Adaptation Score by Ralph Burns,All That Jazz,TRUE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,BEST PICTURE,"Robert Alan Aurthur, Producer",All That Jazz,FALSE
All That Jazz,123,7.8,31152,181,99,72,8,4,1,7.8,15,4,0,1979,1980,52,WRITING (Screenplay Written Directly for the Screen),"Robert Alan Aurthur, Bob Fosse",All That Jazz,FALSE
The Electric Horseman,121,6.4,9396,45,31,64,5,3,1,0,2,1,0,1979,1980,52,SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Al Overton",The Electric Horseman,FALSE
The Black Hole,98,5.9,25296,296,114,52,5,5,2,0,1,1,1,1979,1980,52,CINEMATOGRAPHY,Frank Phillips,The Black Hole,FALSE
The Black Hole,98,5.9,25296,296,114,52,5,5,2,0,1,1,1,1979,1980,52,VISUAL EFFECTS,"Peter Ellenshaw, Art Cruickshank, Eustace Lycett, Danny Lee, Harrison Ellenshaw, Joe Hale",The Black Hole,FALSE
Being There,130,8,71445,355,122,83,15,1,0,7.4,13,4,1,1979,1980,52,ACTOR IN A LEADING ROLE,Peter Sellers,Being There,FALSE
Being There,130,8,71445,355,122,83,15,1,0,7.4,13,4,1,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Melvyn Douglas,Being There,TRUE
Coal Miner's Daughter,124,7.5,18342,108,50,87,6,0,0,6.8,6,0,2,1980,1981,53,ACTRESS IN A LEADING ROLE,Sissy Spacek,Coal Miner's Daughter,TRUE
Coal Miner's Daughter,124,7.5,18342,108,50,87,6,0,0,6.8,6,0,2,1980,1981,53,ART DIRECTION,Art Direction:  John W. Corso;  Set Decoration:  John M. Dwyer,Coal Miner's Daughter,FALSE
Coal Miner's Daughter,124,7.5,18342,108,50,87,6,0,0,6.8,6,0,2,1980,1981,53,CINEMATOGRAPHY,Ralf D. Bode,Coal Miner's Daughter,FALSE
Coal Miner's Daughter,124,7.5,18342,108,50,87,6,0,0,6.8,6,0,2,1980,1981,53,FILM EDITING,Arthur Schmidt,Coal Miner's Daughter,FALSE
Coal Miner's Daughter,124,7.5,18342,108,50,87,6,0,0,6.8,6,0,2,1980,1981,53,BEST PICTURE,"Bernard Schwartz, Producer",Coal Miner's Daughter,FALSE
Coal Miner's Daughter,124,7.5,18342,108,50,87,6,0,0,6.8,6,0,2,1980,1981,53,SOUND,"Richard Portman, Roger Heman, Jim Alexander",Coal Miner's Daughter,FALSE
Coal Miner's Daughter,124,7.5,18342,108,50,87,6,0,0,6.8,6,0,2,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Tom Rickman,Coal Miner's Daughter,FALSE
The Stunt Man,131,7,9595,87,79,77,14,2,0,6.8,3,2,0,1980,1981,53,ACTOR IN A LEADING ROLE,Peter O'Toole,The Stunt Man,FALSE
The Stunt Man,131,7,9595,87,79,77,14,2,0,6.8,3,2,0,1980,1981,53,DIRECTING,Richard Rush,The Stunt Man,FALSE
The Stunt Man,131,7,9595,87,79,77,14,2,0,6.8,3,2,0,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Screenplay by Lawrence B. Marcus;  Adaptation by Richard Rush,The Stunt Man,FALSE
The Fly,96,7.6,175441,414,193,79,8,2,1,8.3,161,17,6,1980,1981,53,SHORT FILM (Animated),"Ferenc Rofusz, Producer",The Fly,TRUE
The Fly,96,7.6,175441,414,193,79,8,2,1,8.3,161,17,6,1986,1987,59,MAKEUP,"Chris Walas, Stephan Dupuis",The Fly,TRUE
Breaker Morant,107,7.8,13356,110,58,72,8,2,0,8.2,5,1,0,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),"Jonathan Hardy, David Stevens, Bruce Beresford",Breaker Morant,FALSE
Fame,134,6.6,22438,121,52,58,6,5,1,0,2,1,0,1980,1981,53,FILM EDITING,Gerry Hambling,Fame,FALSE
Fame,134,6.6,22438,121,52,58,6,5,1,0,2,1,0,1980,1981,53,MUSIC (Original Score),Michael Gore,Fame,TRUE
Fame,134,6.6,22438,121,52,58,6,5,1,0,2,1,0,1980,1981,53,MUSIC (Original Song),Music by Michael Gore; Lyric by Dean Pitchford,Fame,TRUE
Fame,134,6.6,22438,121,52,58,6,5,1,0,2,1,0,1980,1981,53,MUSIC (Original Song),Music by Michael Gore; Lyric by Lesley Gore,Fame,FALSE
Fame,134,6.6,22438,121,52,58,6,5,1,0,2,1,0,1980,1981,53,SOUND,"Michael J. Kohut, Aaron Rochin, Jay M. Harding, Chris Newman",Fame,FALSE
Fame,134,6.6,22438,121,52,58,6,5,1,0,2,1,0,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Christopher Gore,Fame,FALSE
The Blue Lagoon,104,5.8,68630,194,45,31,1,5,8,6.7,13,9,3,1980,1981,53,CINEMATOGRAPHY,Nestor Almendros,The Blue Lagoon,FALSE
Brubaker,131,7.1,17774,62,34,54,4,7,0,7.3,4,2,0,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),"Screenplay by W. D. Richter;  Story by W. D. Richter, Arthur Ross",Brubaker,FALSE
Atlantic City,104,7.3,16545,79,53,85,15,0,0,7,3,2,0,1981,1982,54,ACTOR IN A LEADING ROLE,Burt Lancaster,Atlantic City,FALSE
Atlantic City,104,7.3,16545,79,53,85,15,0,0,7,3,2,0,1981,1982,54,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,FALSE
Atlantic City,104,7.3,16545,79,53,85,15,0,0,7,3,2,0,1981,1982,54,DIRECTING,Louis Malle,Atlantic City,FALSE
Atlantic City,104,7.3,16545,79,53,85,15,0,0,7,3,2,0,1981,1982,54,BEST PICTURE,"Denis Heroux and John Kemeny, Producers",Atlantic City,FALSE
Atlantic City,104,7.3,16545,79,53,85,15,0,0,7,3,2,0,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),John Guare,Atlantic City,FALSE
Gloria,123,7.1,9873,67,39,68,10,2,0,0,1,0,0,1980,1981,53,ACTRESS IN A LEADING ROLE,Gena Rowlands,Gloria,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,ACTOR IN A LEADING ROLE,John Hurt,The Elephant Man,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,ART DIRECTION,"Art Direction:  Stuart Craig, Bob Cartwright;  Set Decoration:  Hugh Scaife",The Elephant Man,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,COSTUME DESIGN,Patricia Norris,The Elephant Man,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,DIRECTING,David Lynch,The Elephant Man,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,FILM EDITING,Anne V. Coates,The Elephant Man,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,MUSIC (Original Score),John Morris,The Elephant Man,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,BEST PICTURE,"Jonathan Sanger, Producer",The Elephant Man,FALSE
The Elephant Man,124,8.2,236118,465,159,78,11,5,0,8.5,58,4,1,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),"Christopher DeVore, Eric Bergren, David Lynch",The Elephant Man,FALSE
Somewhere in Time,103,7.2,28897,321,48,29,2,2,3,8.1,29,4,2,1980,1981,53,COSTUME DESIGN,Jean-Pierre Dorleac,Somewhere in Time,FALSE
Private Benjamin,109,6.2,25958,76,35,59,4,5,0,6.6,7,2,1,1980,1981,53,ACTRESS IN A LEADING ROLE,Goldie Hawn,Private Benjamin,FALSE
Private Benjamin,109,6.2,25958,76,35,59,4,5,0,6.6,7,2,1,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eileen Brennan,Private Benjamin,FALSE
Private Benjamin,109,6.2,25958,76,35,59,4,5,0,6.6,7,2,1,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),"Nancy Meyers, Charles Shyer, Harvey Miller",Private Benjamin,FALSE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,ACTOR IN A LEADING ROLE,Robert De Niro,Raging Bull,TRUE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Joe Pesci,Raging Bull,FALSE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Cathy Moriarty,Raging Bull,FALSE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,CINEMATOGRAPHY,Michael Chapman,Raging Bull,FALSE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,DIRECTING,Martin Scorsese,Raging Bull,FALSE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,FILM EDITING,Thelma Schoonmaker,Raging Bull,TRUE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Raging Bull,FALSE
Raging Bull,129,8.2,344744,654,151,89,25,1,1,7.1,420,32,116,1980,1981,53,SOUND,"Donald O. Mitchell, Bill Nicholson, David J. Kimball, Les Lazarowitz",Raging Bull,FALSE
Heaven's Gate,219,6.7,14946,253,139,57,7,3,5,6.1,4,2,2,1981,1982,54,ART DIRECTION,Art Direction:  Tambi Larsen;  Set Decoration:  Jim Berkey,Heaven's Gate,FALSE
Inside Moves,113,7.1,1874,42,20,63,5,3,0,0,0,0,0,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Diana Scarwid,Inside Moves,FALSE
Altered States,102,6.9,34858,162,99,58,5,8,0,7.2,11,2,1,1980,1981,53,MUSIC (Original Score),John Corigliano,Altered States,FALSE
Altered States,102,6.9,34858,162,99,58,5,8,0,7.2,11,2,1,1980,1981,53,SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Willie D. Burton",Altered States,FALSE
One from the Heart,107,6.5,6189,90,60,57,2,4,0,5.3,7,2,6,1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Tom Waits,One from the Heart,FALSE
Chariots of Fire,125,7.1,59277,259,96,78,13,5,1,7.2,10,5,0,1981,1982,54,ACTOR IN A SUPPORTING ROLE,Ian Holm,Chariots of Fire,FALSE
Chariots of Fire,125,7.1,59277,259,96,78,13,5,1,7.2,10,5,0,1981,1982,54,COSTUME DESIGN,Milena Canonero,Chariots of Fire,TRUE
Chariots of Fire,125,7.1,59277,259,96,78,13,5,1,7.2,10,5,0,1981,1982,54,DIRECTING,Hugh Hudson,Chariots of Fire,FALSE
Chariots of Fire,125,7.1,59277,259,96,78,13,5,1,7.2,10,5,0,1981,1982,54,FILM EDITING,Terry Rawlings,Chariots of Fire,FALSE
Chariots of Fire,125,7.1,59277,259,96,78,13,5,1,7.2,10,5,0,1981,1982,54,MUSIC (Original Score),Vangelis,Chariots of Fire,TRUE
Chariots of Fire,125,7.1,59277,259,96,78,13,5,1,7.2,10,5,0,1981,1982,54,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,TRUE
Chariots of Fire,125,7.1,59277,259,96,78,13,5,1,7.2,10,5,0,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Colin Welland,Chariots of Fire,TRUE
Outland,109,6.6,29474,167,95,48,3,6,1,6.8,4,5,0,1981,1982,54,SOUND,"John K. Wilkinson, Robert W. Glass, Jr., Robert M. Thirlwell, Robin Gregory",Outland,FALSE
For Your Eyes Only,127,6.7,99428,343,99,54,6,6,0,6.4,33,18,7,1981,1982,54,MUSIC (Original Song),Music by Bill Conti; Lyric by Mick Leeson,For Your Eyes Only,FALSE
Dragonslayer,109,6.6,17769,134,67,68,9,4,0,6,2,4,1,1981,1982,54,MUSIC (Original Score),Alex North,Dragonslayer,FALSE
Dragonslayer,109,6.6,17769,134,67,68,9,4,0,6,2,4,1,1981,1982,54,VISUAL EFFECTS,"Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson",Dragonslayer,FALSE
The Great Muppet Caper,97,7.1,15266,60,34,70,9,3,0,8,8,2,0,1981,1982,54,MUSIC (Original Song),Music and Lyric by Joe Raposo,The Great Muppet Caper,FALSE
Arthur,97,6.9,28225,142,48,69,7,5,0,7.3,6,3,0,1981,1982,54,ACTOR IN A LEADING ROLE,Dudley Moore,Arthur,FALSE
Arthur,97,6.9,28225,142,48,69,7,5,0,7.3,6,3,0,1981,1982,54,ACTOR IN A SUPPORTING ROLE,John Gielgud,Arthur,TRUE
Arthur,97,6.9,28225,142,48,69,7,5,0,7.3,6,3,0,1981,1982,54,MUSIC (Original Song),"Music and Lyric by Burt Bacharach, Carole Bayer Sager, Christopher Cross and Peter Allen",Arthur,TRUE
Arthur,97,6.9,28225,142,48,69,7,5,0,7.3,6,3,0,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Steve Gordon,Arthur,FALSE
Endless Love,116,4.9,8348,77,18,30,0,3,6,0,2,1,0,1981,1982,54,MUSIC (Original Song),Music and Lyric by Lionel Richie,Endless Love,FALSE
Prince of the City,167,7.4,8225,69,44,81,12,3,0,0,1,2,0,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),"Jay Presson Allen, Sidney Lumet",Prince of the City,FALSE
An American Werewolf in London,97,7.5,103508,461,257,55,7,6,2,7.9,81,15,4,1981,1982,54,MAKEUP,Rick Baker,An American Werewolf in London,TRUE
The French Lieutenant's Woman,124,6.9,13569,80,42,64,5,5,0,6.4,5,3,0,1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,FALSE
The French Lieutenant's Woman,124,6.9,13569,80,42,64,5,5,0,6.4,5,3,0,1981,1982,54,ART DIRECTION,Art Direction:  Assheton Gorton;  Set Decoration:  Ann Mollo,The French Lieutenant's Woman,FALSE
The French Lieutenant's Woman,124,6.9,13569,80,42,64,5,5,0,6.4,5,3,0,1981,1982,54,COSTUME DESIGN,Tom Rand,The French Lieutenant's Woman,FALSE
The French Lieutenant's Woman,124,6.9,13569,80,42,64,5,5,0,6.4,5,3,0,1981,1982,54,FILM EDITING,John Bloom,The French Lieutenant's Woman,FALSE
The French Lieutenant's Woman,124,6.9,13569,80,42,64,5,5,0,6.4,5,3,0,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,The French Lieutenant's Woman,FALSE
Absence of Malice,116,6.9,13249,130,28,64,8,4,0,8,3,2,0,1981,1982,54,ACTOR IN A LEADING ROLE,Paul Newman,Absence of Malice,FALSE
Absence of Malice,116,6.9,13249,130,28,64,8,4,0,8,3,2,0,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,FALSE
Absence of Malice,116,6.9,13249,130,28,64,8,4,0,8,3,2,0,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Kurt Luedtke,Absence of Malice,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,ACTOR IN A LEADING ROLE,Henry Fonda,On Golden Pond,TRUE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,TRUE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,On Golden Pond,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,CINEMATOGRAPHY,Billy Williams,On Golden Pond,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,DIRECTING,Mark Rydell,On Golden Pond,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,FILM EDITING,Robert L. Wolfe,On Golden Pond,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,MUSIC (Original Score),Dave Grusin,On Golden Pond,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,BEST PICTURE,"Bruce Gilbert, Producer",On Golden Pond,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,SOUND,"Richard Portman, David Ronne",On Golden Pond,FALSE
On Golden Pond,109,7.6,30959,143,44,68,9,4,1,7.4,7,1,0,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Ernest Thompson,On Golden Pond,TRUE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,ACTOR IN A SUPPORTING ROLE,"Howard E. Rollins, Jr.",Ragtime,FALSE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,FALSE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,ART DIRECTION,"Art Direction:  John Graysmark, Patrizia Von Brandenstein, Anthony Reading;  Set Decoration:  George de Titta, Sr., George de Titta, Jr., Peter Howitt",Ragtime,FALSE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,CINEMATOGRAPHY,Miroslav Ondricek,Ragtime,FALSE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,COSTUME DESIGN,Anna Hill Johnstone,Ragtime,FALSE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,MUSIC (Original Score),Randy Newman,Ragtime,FALSE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,MUSIC (Original Song),Music and Lyric by Randy Newman,Ragtime,FALSE
Ragtime,155,7.3,9603,65,47,57,4,2,2,5.9,6,2,4,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Michael Weller,Ragtime,FALSE
